,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
317,,,,,,,,,,,,,,,,,,1.549304,,,,,,,,,,,44c85333-d196-4967-aa31-dfa13236361d,1121,,"[63.8, 29.5]",3845654,26,,0.010796009,0.009671116,0.0011248924,0.016394226,0.018955624,-0.0025613979,-0.0036862902,,,,1.5707964,,Right Foot,,,"[63.8, 58.8]",,Ground Pass,,29.3,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.4720848435,0.9939841628,Álex Petxarroman Eizaguirre,,,,,,1,Regular Play,Adrià Vilanova Chaure,173381.0,Left Center Back,50,FC Andorra,1774,['50542de5-0931-47dd-809a-a1a52e4fe850'],23,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:23.396,Pass,
318,,,,,,,,,,,,,,,,,,0.779487,,,,,,,,,,,754f1f23-19bb-4253-ac5b-56cfa595140a,1125,,"[84.8, 68.4]",3845654,26,,0.0093372315,0.008879895,0.0004573362,0.02752639,0.02372427,0.0038021207,0.0033447845,,,,-1.1222991,,Right Foot,,,"[91.2, 55.1]",,Ground Pass,,14.759743,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.7295323007,0.8291139007,Carlos Martínez Rodríguez,,,,,,1,Regular Play,Álex Petxarroman Eizaguirre,132413.0,Right Back,50,FC Andorra,1774,"['5292704f-3d4b-4564-b23f-b4c885ca7372', 'e5fade60-33db-4de3-a6ea-95b25534fead']",30,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:30.062,Pass,
319,,,,,,,,,,,,,,,,,,1.48595,,,,,,,,,,,f9867fc7-fa2d-47cb-8be1-5681878d90c0,1129,,"[87.8, 58.1]",3845654,26,,0.009359855,0.011670146,-0.002310291,0.019601436,0.011085806,0.00851563,0.010825921,,,,2.3287504,,Right Foot,,,"[75.4, 71.2]",,Ground Pass,,18.038015,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.6717352439,0.9621807933,Rubén Bover Izquierdo,,,,,Recovery,1,Regular Play,Carlos Martínez Rodríguez,173378.0,Center Forward,50,FC Andorra,1774,"['699acf11-3814-4e76-81dd-ba73fa517143', '8ae1be5d-84c6-4fd0-b9a4-0ac74fd7a127']",31,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:31.844,Pass,True
320,,,,,,,,,,,,,,,,,,0.856706,,,,,,,,,,,ac8ee854-2856-48e3-8808-a3edad7defd9,1132,,"[75.4, 71.2]",3845654,26,,0.0100527005,0.009359855,0.0006928453,0.021703478,0.019601436,0.0021020416,0.0014091963,,,,-1.6298673,,Left Foot,,,"[74.3, 52.6]",,Ground Pass,,18.632498,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8163237161,0.9861304164,Marc Aguado Pallares,,,,,,1,Regular Play,Rubén Bover Izquierdo,173375.0,Right Center Midfield,50,FC Andorra,1774,['94958863-870a-4117-aa9f-d77ec9470a48'],34,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:34.785,Pass,
321,,,,,,,,,,,,,,,,,,1.557824,,,,,,,,,,,62195e02-9cd3-486a-bce8-910bb205fadf,1136,,"[78.3, 35.7]",3845654,26,,0.0089995535,0.009995911,-0.0009963578,0.02410564,0.02553739,-0.0014317503,-0.0004353924,,,,-1.5707964,,Right Foot,,,"[78.3, 21.8]",,Ground Pass,,13.9,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.7133940345,0.9575270414,Adrià Vilanova Chaure,,,,,,1,Regular Play,Marc Aguado Pallares,173379.0,Center Defensive Midfield,50,FC Andorra,1774,"['c2050bb3-686b-4446-bd75-058d67c95027', 'd0ff5a2e-88b2-4141-bd48-4fe0eb60c148']",39,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:39.441,Pass,True
322,,,,,,,,,,,,,,,,,,1.527133,,,,,,,,,,,65dd64c4-b460-4414-89a9-a5b4f9466ce5,1139,,"[78.3, 21.8]",3845654,26,,0.0089284945,0.0089995535,-7.1059e-05,0.02261833,0.02410564,-0.0014873109,-0.0014162519,,,,-0.95054686,,Right Foot,,,"[91.8, 2.9]",,Ground Pass,,23.226278,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.7124601713,0.9685008526,Martí Vilà García,,,,,,1,Regular Play,Adrià Vilanova Chaure,173381.0,Left Center Back,50,FC Andorra,1774,['6e0e4c6c-384e-452f-903e-b5bcfb155244'],41,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:41.781,Pass,
323,,,,,,,,,,,,,,,,,,1.62274,,,,,,,,,,,34e84190-ea60-4f7d-b6a4-2c8205e90760,1142,,"[92.0, 2.9]",3845654,26,,0.008882775,0.008386514,0.0004962609,0.02504465,0.022626553,0.002418097,0.0019218362,,,,2.1642218,,Right Foot,,,"[77.7, 24.1]",,Ground Pass,,25.572056,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9113761436,0.980507791,Marc Aguado Pallares,,,,,,1,Regular Play,Martí Vilà García,26978.0,Left Back,50,FC Andorra,1774,['85e35c6a-592f-4f62-af39-636b2675b4ca'],44,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:44.816,Pass,
324,,,,,,,,,,,,,,,,,,1.235846,,,,,,,,,,,7bd6779c-1a81-4176-9194-2f8e41289625,1145,,"[77.7, 24.1]",3845654,26,,0.009277331,0.008882775,0.0003945557,0.02543194,0.02504465,0.0003872905,-7.2652e-06,,,,1.579685,,Left Foot,,,"[77.5, 46.6]",,Ground Pass,,22.500889,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.7042415911,0.9844494462,Álex Petxarroman Eizaguirre,,,,,,1,Regular Play,Marc Aguado Pallares,173379.0,Center Defensive Midfield,50,FC Andorra,1774,['0626ef86-5528-4c6b-8488-719b0ff5a19f'],47,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:47.480,Pass,
325,,,,,,,,,,,,,,,,,,1.012195,,,,,,,,,,,d89599b0-d763-4cc4-bf06-a760f7295526,1148,,"[80.3, 46.8]",3845654,26,,0.008655046,0.009396868,-0.0007418217,0.049699053,0.027504023,0.02219503,0.02293685,,,,0.35487098,,Right Foot,,,"[100.0, 54.1]",,Ground Pass,,21.009047,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.5379893889,0.7024140358,Carlos Martínez Rodríguez,,,,,,1,Regular Play,Álex Petxarroman Eizaguirre,132413.0,Right Back,50,FC Andorra,1774,['1d558222-de25-406f-95df-fb7b6614d222'],49,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:49.601,Pass,
326,,,,,,,,,,,,,,,,,,1.066366,,,,,,,,,,,1a653a4f-ff6a-4f5f-9995-d52642a1f619,1151,,"[98.9, 54.7]",3845654,26,,0.008293504,0.008971805,-0.0006783009,0.02777348,0.043809418,-0.016035937,-0.015357636,,,,1.4955617,,Right Foot,,,"[100.4, 74.6]",,Ground Pass,,19.956453,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.7465345356,0.9293447733,Hector Hevel,,,,,,1,Regular Play,Carlos Martínez Rodríguez,173378.0,Center Forward,50,FC Andorra,1774,['56f52cea-7190-40d2-95f2-439a093ac51d'],51,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:51.783,Pass,
327,,,,,,,,,,,,,,,,,,0.610041,,,,,,,,,,,d9f70043-1b6c-4b6e-955e-86c12d84f972,1154,,"[100.4, 74.6]",3845654,26,,0.009517032,0.008293504,0.0012235278,0.030977542,0.02777348,0.0032040607,0.001980533,,,,-2.0818536,,Left Foot,,,"[94.4, 63.9]",,Ground Pass,,12.267437,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.6907376891,0.9798490405,Carlos Martínez Rodríguez,,,,,,1,Regular Play,Hector Hevel,16627.0,Right Wing,50,FC Andorra,1774,['d8600bcc-755d-4ab6-9404-aae9f08bfeb3'],53,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:53.482,Pass,
328,,,,,,,,,,,,,,,,,,1.005296,,,,,,,,,,,0e4cf9e5-b2a7-4b98-9ad0-7e4986e97eb8,1157,,"[94.4, 63.9]",3845654,26,,0.008447329,0.009517032,-0.0010697031,0.027692864,0.030977542,-0.0032846779,-0.0022149747,,,,1.1110398,,Left Foot,,,"[99.5, 74.2]",,Ground Pass,,11.493477,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9145427655,0.918857336,Hector Hevel,,,,,,1,Regular Play,Carlos Martínez Rodríguez,173378.0,Center Forward,50,FC Andorra,1774,['410c7846-31f7-4970-8a25-80fa6eb5d1eb'],55,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:55.252,Pass,
329,,,,,,,,,,,,,,,,,,1.008127,,,,,,,,,,,ee3246e3-b204-4629-8202-1ed608cd8bca,1160,,"[99.1, 73.9]",3845654,26,,0.009260665,0.008447329,0.0008133361,0.029303875,0.0283724,0.0009314753,0.0001181392,,,,-2.156157,,Left Foot,,,"[87.5, 56.4]",,Ground Pass,,20.995476,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9124985021,0.9294328094,Álex Petxarroman Eizaguirre,,,,,,1,Regular Play,Hector Hevel,16627.0,Right Wing,50,FC Andorra,1774,['e6bf3f57-bf4a-4530-812b-e8ac9798210d'],56,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:26:56.967,Pass,
330,,,,,,,,,,,,,,,,,,0.153215,,,,,,,,,,,e41a9db4-f561-481a-a241-7ed508c1e59f,1170,,"[111.5, 57.9]",3845654,27,,0.009084767,0.008852014,0.0002327524,0.042716086,0.062466647,-0.019750562,-0.019983314,,,,-1.2966288,,Right Foot,,,"[112.4, 54.7]",,Ground Pass,,3.3241541,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9996434816,0.1717673838,,,,,,,1,Regular Play,Álex Petxarroman Eizaguirre,132413.0,Right Back,50,FC Andorra,1774,['9a27295f-98b5-4524-bb71-c296102d8449'],3,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:03.291,Pass,
331,,,,,,,,,,,,,,,,,,1.104175,,,,,,,,,,,33add9e3-eb6a-445e-9b29-0de5274f9823,1172,,"[120.0, 80.0]",3845654,27,,0.00851851,0.009084767,-0.0005662571,0.032281008,0.042716086,-0.010435078,-0.009868821,,,,-2.683021,,Left Foot,,,"[104.2, 72.2]",,Ground Pass,,17.620443,,,,,,0.992720902,Álex Petxarroman Eizaguirre,,,,,Corner,1,From Corner,Hector Hevel,16627.0,Right Wing,51,FC Andorra,1774,['af4333e1-4471-439d-8821-357166e025fa'],28,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:28.510,Pass,
332,,,,,,,,,,,,,,,,,,1.278937,,,,,,,,,,,a3219504-e435-4808-bf67-e4c91774c737,1175,,"[105.1, 71.2]",3845654,27,,0.009615277,0.008559067,0.0010562101,0.030571746,0.030220283,0.0003514625,-0.0007047476,,,,-2.4785314,,Right Foot,,,"[91.4, 60.5]",,Ground Pass,,17.383326,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.7436652647,0.9755122066,Sergio Molina Beloqui,,,,,,1,From Corner,Álex Petxarroman Eizaguirre,132413.0,Right Back,51,FC Andorra,1774,['586cd5c9-6691-4335-b022-19f59d9838a1'],31,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:31.190,Pass,
333,,,,,,,,,,,,,,,,,,2.543095,,,,,,,,,,,15a78a89-4b71-4e23-80cf-907fa53fb334,1178,,"[91.4, 60.5]",3845654,27,,0.008501012,0.009615277,-0.001114265,0.031095173,0.030571746,0.0005234275,0.0016376924,,,,0.76456785,,Right Foot,,,"[101.2, 69.9]",,Ground Pass,,13.579396,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9959506467,0.9145800471,Álex Petxarroman Eizaguirre,,,,,,1,From Corner,Sergio Molina Beloqui,173384.0,Left Center Midfield,51,FC Andorra,1774,['99f720de-fbe0-4df7-81bb-92afeb2a07d0'],33,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:33.168,Pass,
334,,,,,,,,,,,,,,,,,,1.40375,,,,,,,,,,,56c08229-401f-4f16-9f87-ce27c3efc9f6,1181,,"[106.8, 66.9]",3845654,27,,0.007999395,0.008778184,-0.0007787887,0.015705403,0.036692906,-0.020987503,-0.020208715,,,,-1.5305704,,Right Foot,True,,"[108.1, 34.6]",,High Pass,,32.32615,Incomplete,,40.0,Attacking third - Right - To left - Short - High Pass,0.9999340191,0.3104413748,,,,,,,1,From Corner,Álex Petxarroman Eizaguirre,132413.0,Right Back,51,FC Andorra,1774,['a7f998b7-5e07-4c41-b2ff-9795c21a9963'],35,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:35.765,Pass,
335,,,,,,,,,,,,,,,,,,1.782526,,,,,,,,,,,b4f06023-996e-41bc-84f5-0b9ceac03127,1184,,"[90.5, 0.1]",3845654,27,,0.010294013,0.007999395,0.0022946177,0.018410265,0.015705403,0.0027048625,0.0004102448,,,,2.9355204,,,,,"[72.8, 3.8]",,Low Pass,,18.082588,,,,,,0.9968913198,Marc Aguado Pallares,,,,,Throw-in,1,From Throw In,Martí Vilà García,26978.0,Left Back,52,FC Andorra,1774,['b5bea7bc-5114-4171-b330-29dfccdb9c4c'],44,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:44.870,Pass,
336,,,,,,,,,,,,,,,,,,0.976082,,,,,,,,,,,8ffa283a-4bfe-4cc6-8fd8-ad5099a1b47f,1187,,"[69.6, 3.8]",3845654,27,,0.009539645,0.009366229,0.000173416,0.016267415,0.01722124,-0.0009538252,-0.0011272412,,,,2.4629302,,Left Foot,,,"[57.2, 13.8]",,Ground Pass,,15.929846,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9909584475,0.987691462,Adrià Vilanova Chaure,,,,,,1,From Throw In,Marc Aguado Pallares,173379.0,Center Defensive Midfield,52,FC Andorra,1774,['ec9eeb5f-ca66-42b6-b885-1c33be4f45a5'],47,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:47.592,Pass,
337,,,,,,,,,,,,,,,,,,0.993532,,,,,,,,,,,1b0adc7d-5898-4501-a412-c8136e546b0d,1190,,"[57.2, 13.8]",3845654,27,,0.009014808,0.009539645,-0.0005248376,0.017184552,0.016267415,0.0009171367,0.0014419743,,,,1.8103794,,Left Foot,,,"[54.0, 26.9]",,Ground Pass,,13.485177,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.5781703539,0.9916321635,Diego Alende López,,,,,,1,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,52,FC Andorra,1774,['fc3d6dd5-829f-4251-aeef-5ac76fabb3b3'],49,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:49.431,Pass,
338,,,,,,,,,,,,,,,,,,1.221031,,,,,,,,,,,23ee6f5c-79cd-41de-b762-267f3f824b09,1193,,"[54.0, 26.9]",3845654,27,,0.009496983,0.009014808,0.0004821755,0.016482994,0.017184552,-0.0007015578,-0.0011837333,,,,-1.3095778,,Right Foot,,,"[56.7, 16.8]",,Ground Pass,,10.454664,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.4481216574,0.985702455,Adrià Vilanova Chaure,,,,,,1,From Throw In,Diego Alende López,34728.0,Right Center Back,52,FC Andorra,1774,['ed422750-a471-4225-845f-c09ea171dfc4'],52,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:52.754,Pass,
339,,,,,,,,,,,,,,,,,,1.42603,,,,,,,,,,,f6a1c183-6d6f-4246-a0b8-7ad15969aba6,1196,,"[56.7, 16.8]",3845654,27,,0.009906413,0.009496983,0.0004094299,0.018114282,0.016482994,0.0016312879,0.0012218578,,,,1.6366351,,Right Foot,,,"[55.5, 35.0]",,Ground Pass,,18.239517,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.5403250947,0.994160831,Diego Alende López,,,,,,1,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,52,FC Andorra,1774,['a68fb4ca-4c9a-4999-8d94-0a52641d3168'],55,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:55.016,Pass,
340,,,,,,,,,,,,,,,,,,1.349939,,,,,,,,,,,3562c4e2-28ab-47bd-b3ad-cf25132b07bf,1199,,"[55.7, 39.5]",3845654,27,,0.010805174,0.01029392,0.0005112542,0.014503777,0.018520426,-0.004016649,-0.004527903,,,,1.5427663,,Right Foot,,,"[56.3, 60.9]",,Ground Pass,,21.40841,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.594160402,0.9939570427,Rubén Bover Izquierdo,,,,,,1,From Throw In,Diego Alende López,34728.0,Right Center Back,52,FC Andorra,1774,['96b3b534-44be-4978-85fe-e45583b63711'],58,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:27:58.648,Pass,
341,,,,,,,,,,,,,,,,,,2.803151,,,,,,,,,,,34156345-ca46-484b-b711-cd4be385b921,1210,,"[71.7, 52.1]",3845654,28,,0.009277261,0.009284004,-6.7427e-06,0.019181402,0.022813918,-0.0036325157,-0.003625773,,,,-2.485897,,Right Foot,,,"[56.1, 40.1]",,Ground Pass,,19.681463,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.7891090586,0.9887245297,Adrià Vilanova Chaure,,,,,,1,From Throw In,Carlos Martínez Rodríguez,173378.0,Center Forward,52,FC Andorra,1774,['8136cdcd-c352-42cb-856d-9a35a8861a2e'],6,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:06.169,Pass,
342,,,,,,,,,,,,,,,,,,1.168938,,,,,,,,,,,30319ba7-7d91-4272-8f21-341d436bd3b7,1213,,"[56.1, 39.9]",3845654,28,,0.009669929,0.009768338,-9.84091e-05,0.021253467,0.019131068,0.0021223985,0.0022208076,,,,0.16162136,,Right Foot,,,"[65.3, 41.4]",,Ground Pass,,9.321481,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5090089007,0.9764868617,Marc Aguado Pallares,,,,,,1,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,52,FC Andorra,1774,['f81e2d72-e828-4cd8-80c8-917fdcf7c625'],9,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:09.186,Pass,
343,,,,,,,,,,,,,,,,,,1.92714,,,,,,,,,,,ff24e48d-b3db-49c8-9be2-fc85009bac71,1216,,"[73.0, 33.5]",3845654,28,,0.008896269,0.009586621,-0.0006903522,0.021041721,0.02447642,-0.003434699,-0.0027443469,,,,2.310541,,Left Foot,,,"[63.6, 43.8]",,Ground Pass,,13.944533,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9586363016,0.9884064198,Diego Alende López,,,,,,1,From Throw In,Marc Aguado Pallares,173379.0,Center Defensive Midfield,52,FC Andorra,1774,['747d8a18-ea0d-4ba4-9c70-ef1626096906'],14,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:14.242,Pass,
344,,,,,,,,,,,,,,,,,,1.121159,,,,,,,,,,,5badf980-063c-4ad5-a42a-3b19403289a8,1218,,"[63.6, 43.8]",3845654,28,,0.009177671,0.008896269,0.0002814019,0.020046037,0.021041721,-0.0009956844,-0.0012770863,,,,-1.4894545,,Right Foot,,,"[65.1, 25.4]",,Ground Pass,,18.46104,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9767139581,0.9616911411,Adrià Vilanova Chaure,,,,,,1,From Throw In,Diego Alende López,34728.0,Right Center Back,52,FC Andorra,1774,['453b7788-21ad-4067-b5a4-daccfc89cdf9'],16,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:16.169,Pass,
345,,,,,,,,,,,,,,,,,,0.897061,,,,,,,,,,,b9e29cb5-c2b8-4edc-aab7-d2e8a1bac1b4,1221,,"[65.5, 24.7]",3845654,28,,0.009321649,0.00929866,2.29887e-05,0.019753762,0.019921735,-0.0001679733,-0.000190962,,,,-1.0723369,,Right Foot,,,"[69.8, 16.8]",,Ground Pass,,8.994443,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.782839577,0.9741059542,Jacobo González Rodrigañez,,,,,,1,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,52,FC Andorra,1774,['53c5125a-fe6b-4059-89b8-a488982b7105'],18,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:18.960,Pass,
346,,,,,,,,,,,,,,,,,,1.385324,,,,,,,,,,,99063101-c448-422a-a4e2-44d834f6f3eb,1224,,"[69.8, 16.8]",3845654,28,,0.011342661,0.009321649,0.0020210128,0.01712342,0.019753762,-0.0026303418,-0.0046513546,,,,2.1281855,,Right Foot,,,"[55.9, 39.1]",,Ground Pass,,26.277367,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.9936341852,0.9942745566,Diego Alende López,,,,,,1,From Throw In,Jacobo González Rodrigañez,41116.0,Left Wing,52,FC Andorra,1774,['61e487af-f003-4160-8086-69981049946f'],21,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:21.181,Pass,
347,,,,,,,,,,,,,,,,,,1.259203,,,,,,,,,,,7e543e5f-fb4a-4b46-a0a0-381f35763383,1228,,"[88.2, 62.6]",3845654,28,,0.008293504,0.009658875,-0.001365371,0.02842135,0.02612654,0.0022948105,0.0036601815,,,,0.73901796,,Right Foot,,,"[100.6, 73.9]",,Ground Pass,,16.776472,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9931733714,0.9093068242,Carlos Martínez Rodríguez,,,,,,1,From Throw In,Diego Alende López,34728.0,Right Center Back,52,FC Andorra,1774,"['6f556788-471d-43e8-89d9-bd5fcc0168b4', 'cc321b27-2c04-464d-b95f-fb8aadf500c2']",29,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:29.970,Pass,True
348,,,,,,,,,,,,,,,,,,1.14009,,,,,,,,,,,3892e262-3855-4450-b8d5-d55f582cf999,1231,,"[81.8, 71.6]",3845654,28,,0.00945501,0.009190528,0.0002644826,0.016710736,0.021234708,-0.004523972,-0.0047884546,,,,-3.1110678,,Right Foot,,,"[68.7, 71.2]",,Ground Pass,,13.106106,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9470084996,0.9873451591,Álex Petxarroman Eizaguirre,,,,,,1,From Throw In,Carlos Martínez Rodríguez,173378.0,Center Forward,52,FC Andorra,1774,['23d57981-9732-47e8-afc4-42c9f7b41b7b'],35,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:35.722,Pass,
349,,,,,,,,,,,,,,,,,,1.977252,,,,,,,,,,,c418cba6-e3dd-4f29-bfc0-34b9bf4ca902,1234,,"[67.9, 71.2]",3845654,28,,0.009777974,0.009640779,0.000137195,0.020142857,0.016593076,0.0035497807,0.0034125857,,,,-1.7210076,,Right Foot,,,"[62.3, 34.2]",,Ground Pass,,37.421383,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.9842797363,0.9895446897,Adrià Vilanova Chaure,,,,,,1,From Throw In,Álex Petxarroman Eizaguirre,132413.0,Right Back,52,FC Andorra,1774,['47a23412-93a0-46bf-9444-1009557a6a97'],38,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:38.503,Pass,
350,,,,,,,,,,,,,,,,,,1.533967,,,,,,,,,,,f7df014f-249e-4408-b649-f0989ec4178a,1237,,"[62.1, 34.4]",3845654,28,,0.009796607,0.009777974,1.8633e-05,0.018124836,0.020142857,-0.0020180214,-0.0020366544,,,,1.5097213,,Right Foot,,,"[63.8, 62.2]",,Ground Pass,,27.85193,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.8036684089,0.9903377295,Diego Alende López,,,,,,1,From Throw In,Adrià Vilanova Chaure,173381.0,Left Center Back,52,FC Andorra,1774,['2ffd7941-f4d2-4616-bdb5-d02f34d70b52'],43,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:43.279,Pass,
351,,,,,,,,,,,,,,,,,,1.22308,,,,,,,,,,,980364aa-565a-49da-bd2e-849851c3c119,1240,,"[63.8, 62.2]",3845654,28,,0.009640552,0.009796607,-0.0001560552,0.019282352,0.018124836,0.0011575166,0.0013135718,,,,-0.8076167,,Right Foot,,,"[70.4, 55.3]",,Ground Pass,,9.548298,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9741583844,0.9735331535,Rubén Bover Izquierdo,,,,,,1,From Throw In,Diego Alende López,34728.0,Right Center Back,52,FC Andorra,1774,['c475a26e-cb6a-456f-ad9d-3d4756540045'],45,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:45.680,Pass,
352,,,,,,,,,,,,,,,,,,0.978396,,,,,,,,,,,71a6a6f3-8559-452d-bb5e-2beeb0a14341,1244,,"[66.8, 54.9]",3845654,28,,0.009903678,0.010101943,-0.0001982656,0.017001607,0.018661799,-0.0016601924,-0.0014619268,,,,-3.0658755,,Left Foot,,,"[52.3, 53.8]",,Ground Pass,,14.541664,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9245673715,0.9820907712,Marc Aguado Pallares,,,,,,1,From Throw In,Rubén Bover Izquierdo,173375.0,Right Center Midfield,52,FC Andorra,1774,"['9306618c-5c8e-47e0-acb5-9802baa5d801', 'f3197835-bcb2-4d09-b8c3-562867b76af0']",47,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:47.620,Pass,True
353,,,,,,,,,,,,,,,,,,1.216416,,,,,,,,,,,7e9db2b9-c1a3-4e70-aa2d-7a993cf09a43,1247,,"[59.5, 42.9]",3845654,28,,0.009544782,0.009209949,0.0003348337,0.021925434,0.018629419,0.0032960158,0.002961182,,,,-0.7969583,,Left Foot,,,"[76.6, 25.4]",,Ground Pass,,24.46753,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.90041506,0.8544244766,Sergio Molina Beloqui,,,,,,1,From Throw In,Marc Aguado Pallares,173379.0,Center Defensive Midfield,52,FC Andorra,1774,['02659f29-083c-4f2a-8edf-660074889316'],51,,,,,,,,,,,,,,,,,,,,,,FC Andorra,1774,00:28:51.676,Pass,
